,,,,,,,revenue_per_person,customer_type 
,,,,,,,162,Transient
,,,,,,,45.5,Transient
,,,,,,,66.7,Transient
,,,,,,,98.1,Transient
,,,,,,,198,Transient-Party
,,,,,,,95,Transient
,,,,,,,190.2,Transient
,,,,,,,150,Transient
,,,,,,,60,Transient
,,,,,,,64,Transient-Party
,,,,,,,103.485,Transient
,,,,,,,122.595,Transient
,,,,,,,2,Transient-Party
,,,,,,,59,Transient-Party
,,,,,,,64,Transient-Party
,,,,,,,64,Transient-Party
,,,,,,,64,Transient-Party
,,,,,,,79,Transient
,,,,,,,80,Transient
,,,,,,,40.5,Transient
,,,,,,,166.3333333,Transient
,,,,,,,86,Transient
,,,,,,,45,Transient
,,,,,,,160,Transient
,,,,,,,95,Transient-Party
,,,,,,,96,Transient-Party
,,,,,,,127.2,Transient
,,,,,,,127.2,Transient
,,,,,,,240,Transient
,,,,,,,158,Transient
,,,,,,,51,Transient
,,,,,,,0,Transient-Party
,,,,,,,160,Transient
,,,,,,,240,Transient
,,,,,,,80,Transient
,,,,,,,158,Transient
,,,,,,,50,Transient
,,,,,,,91.2,Transient
,,,,,,,51,Transient
,,,,,,,87,Transient
,,,,,,,91,Transient
,,,,,,,51,Transient
,,,,,,,186,Transient
,,,,,,,80,Transient
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,0,Transient-Party
,,,,,,,0,Transient-Party
,,,,,,,0,Transient-Party
,,,,,,,0,Transient
,,,,,,,0,Transient-Party
,,,,,,,0,Transient-Party
,,,,,,,128,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,150,Transient
,,,,,,,162,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,46,Transient
,,,,,,,255.2,Transient
,,,,,,,162,Transient-Party
,,,,,,,178,Transient
,,,,,,,80,Transient
,,,,,,,171,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,80.33333333,Transient-Party
,,,,,,,79.33333333,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,102,Transient
,,,,,,,175.5,Transient
,,,,,,,31.415,Transient
,,,,,,,91,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,143.4,Transient
,,,,,,,65.7,Transient
,,,,,,,143.4,Transient
,,,,,,,65.7,Transient
,,,,,,,142.4,Transient
,,,,,,,65.7,Transient
,,,,,,,143.4,Transient
,,,,,,,65.7,Transient
,,,,,,,143.4,Transient
,,,,,,,65.7,Transient
,,,,,,,143.4,Transient
,,,,,,,81,Transient-Party
,,,,,,,165,Transient
,,,,,,,220,Transient
,,,,,,,210,Transient
,,,,,,,80,Transient
,,,,,,,240,Transient-Party
,,,,,,,162,Transient-Party
,,,,,,,133.5,Transient
,,,,,,,170,Transient
,,,,,,,47.5,Transient
,,,,,,,40,Transient
,,,,,,,243,Transient-Party
,,,,,,,86.5,Transient
,,,,,,,127,Transient
,,,,,,,87,Transient-Party
,,,,,,,270,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,133.5,Transient
,,,,,,,124,Transient
,,,,,,,60,Transient
,,,,,,,69.5,Contract
,,,,,,,66,Transient
,,,,,,,65,Transient
,,,,,,,80.3,Transient
,,,,,,,10.5,Transient
,,,,,,,73.9,Transient
,,,,,,,91,Transient
,,,,,,,25.86666667,Transient
,,,,,,,756,Transient-Party
,,,,,,,78.25,Transient-Party
,,,,,,,121.5,Transient
,,,,,,,285,Transient
,,,,,,,79,Transient
,,,,,,,87,Transient-Party
,,,,,,,87,Transient-Party
,,,,,,,80,Transient
,,,,,,,101,Transient
,,,,,,,79,Transient
,,,,,,,756,Transient-Party
,,,,,,,57,Transient
,,,,,,,756,Transient-Party
,,,,,,,35,Transient
,,,,,,,0,Transient
,,,,,,,81.95,Transient
,,,,,,,87,Transient
,,,,,,,80,Transient
,,,,,,,757,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,46,Transient
,,,,,,,86.78,Transient
,,,,,,,51.83333333,Transient-Party
,,,,,,,171,Transient
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,108,Transient
,,,,,,,99.555,Transient-Party
,,,,,,,93.555,Transient-Party
,,,,,,,195,Transient
,,,,,,,115.5,Transient
,,,,,,,101,Transient
,,,,,,,749.02,Transient
,,,,,,,120,Transient
,,,,,,,173.3333333,Transient-Party
,,,,,,,216,Transient-Party
,,,,,,,85,Transient
,,,,,,,87,Transient
,,,,,,,89.3,Transient
,,,,,,,267.9,Transient
,,,,,,,133.5,Transient
,,,,,,,148.5,Transient
,,,,,,,73.66666667,Transient
,,,,,,,99,Transient
,,,,,,,430,Transient
,,,,,,,180,Transient
,,,,,,,135.495,Transient
,,,,,,,123,Transient
,,,,,,,81,Transient
,,,,,,,99,Transient
,,,,,,,160,Transient
,,,,,,,66.22,Transient
,,,,,,,312,Transient
,,,,,,,53,Transient
,,,,,,,132,Transient
,,,,,,,144,Transient
,,,,,,,34.252,Transient
,,,,,,,60,Transient
,,,,,,,121.5,Transient
,,,,,,,96.96,Transient
,,,,,,,134.8,Transient
,,,,,,,219.6,Transient
,,,,,,,133.5,Transient
,,,,,,,85,Transient
,,,,,,,162,Transient
,,,,,,,99,Transient
,,,,,,,79,Transient
,,,,,,,172,Transient
,,,,,,,90,Transient
,,,,,,,79,Transient
,,,,,,,79,Transient
,,,,,,,89,Transient
,,,,,,,89,Transient
,,,,,,,182,Transient
,,,,,,,320,Transient
,,,,,,,228,Transient
,,,,,,,65,Transient
,,,,,,,0,Transient
,,,,,,,45,Transient
,,,,,,,64,Transient
,,,,,,,204,Transient
,,,,,,,258,Transient
,,,,,,,204.66,Transient
,,,,,,,66,Transient
,,,,,,,66,Transient-Party
,,,,,,,65,Transient
,,,,,,,67,Transient
,,,,,,,67,Transient-Party
,,,,,,,67,Transient
,,,,,,,65,Transient-Party
,,,,,,,43.33333333,Transient
,,,,,,,0,Transient
,,,,,,,79,Transient
,,,,,,,92,Transient
,,,,,,,115.5,Transient
,,,,,,,172,Transient
,,,,,,,237,Transient
,,,,,,,160,Transient
,,,,,,,160,Transient
,,,,,,,216.6666667,Transient
,,,,,,,96,Transient
,,,,,,,91,Transient
,,,,,,,134,Transient
,,,,,,,172,Transient
,,,,,,,86,Transient
,,,,,,,74,Transient
,,,,,,,86,Transient
,,,,,,,124,Transient
,,,,,,,188.4,Transient
,,,,,,,132,Transient
,,,,,,,132,Transient
,,,,,,,88.66666667,Transient
,,,,,,,184,Transient
,,,,,,,46.5,Transient
,,,,,,,33,Transient
,,,,,,,22.5,Transient-Party
,,,,,,,45,Transient-Party
,,,,,,,,Transient
,,,,,,,38.5,Transient-Party
,,,,,,,80,Transient
,,,,,,,142,Transient-Party
,,,,,,,77,Transient-Party
,,,,,,,72.07,Transient
,,,,,,,45,Transient
,,,,,,,81.5,Transient-Party
,,,,,,,80,Transient
,,,,,,,77,Transient-Party
,,,,,,,88.66666667,Transient
,,,,,,,81.5,Transient-Party
,,,,,,,124.2,Transient
,,,,,,,72,Transient
,,,,,,,77,Transient-Party
,,,,,,,77,Transient-Party
,,,,,,,59.75,Transient
,,,,,,,27,Transient
,,,,,,,93,Transient
,,,,,,,150.99,Transient
,,,,,,,196.07,Transient
,,,,,,,142,Transient-Party
,,,,,,,0,Transient
,,,,,,,243,Transient
,,,,,,,171.96,Transient
,,,,,,,86,Transient
,,,,,,,158,Transient
,,,,,,,172,Transient-Party
,,,,,,,172,Transient-Party
,,,,,,,86,Transient-Party
,,,,,,,344,Transient
,,,,,,,101,Transient-Party
,,,,,,,79,Transient
,,,,,,,90,Transient
,,,,,,,99,Transient
,,,,,,,46.5,Transient
,,,,,,,173.3333333,Transient
,,,,,,,148,Transient
,,,,,,,194,Transient-Party
,,,,,,,82.8,Transient
,,,,,,,93,Transient
,,,,,,,178,Transient
,,,,,,,147.495,Transient
,,,,,,,51,Transient
,,,,,,,69.5,Group
,,,,,,,43.33333333,Transient
,,,,,,,40.5,Transient-Party
,,,,,,,192,Transient-Party
,,,,,,,344,Transient-Party
,,,,,,,168,Transient-Party
,,,,,,,40.5,Transient
,,,,,,,172,Transient-Party
,,,,,,,40.5,Transient
,,,,,,,344,Transient-Party
,,,,,,,106.3333333,Transient
,,,,,,,42,Transient
,,,,,,,81,Transient-Party
,,,,,,,81,Transient
,,,,,,,0,Transient
,,,,,,,77,Transient
,,,,,,,80,Transient
,,,,,,,46.5,Transient
,,,,,,,69.5,Transient
,,,,,,,93,Transient
,,,,,,,74,Transient
,,,,,,,172,Transient-Party
,,,,,,,92,Transient
,,,,,,,65.2,Transient
,,,,,,,40.5,Transient-Party
,,,,,,,37.4,Transient
,,,,,,,107.4,Transient
,,,,,,,93,Group
,,,,,,,108,Transient
,,,,,,,0,Transient
,,,,,,,408,Transient-Party
,,,,,,,182,Transient
,,,,,,,130,Transient
,,,,,,,86,Transient
,,,,,,,300,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,39.5,Transient
,,,,,,,172,Transient
,,,,,,,150,Transient
,,,,,,,99,Transient
,,,,,,,150,Transient
,,,,,,,90,Transient
,,,,,,,42.33333333,Transient
,,,,,,,177.5,Transient
,,,,,,,173.94,Transient
,,,,,,,77,Transient
,,,,,,,77,Transient
,,,,,,,80,Transient
,,,,,,,163.95,Transient
,,,,,,,145.5,Transient-Party
,,,,,,,102,Transient
,,,,,,,187,Transient
,,,,,,,172,Transient
,,,,,,,96.33,Transient
,,,,,,,172,Transient
,,,,,,,344,Transient-Party
,,,,,,,108,Transient
,,,,,,,131.5,Transient
,,,,,,,131,Transient
,,,,,,,0,Transient
,,,,,,,0,Transient
,,,,,,,86.66666667,Transient
,,,,,,,129,Transient-Party
,,,,,,,129,Transient-Party
,,,,,,,129,Transient-Party
,,,,,,,165.775,Transient
,,,,,,,45,Transient
,,,,,,,36.33333333,Transient
,,,,,,,61.005,Transient
,,,,,,,86.66666667,Transient
,,,,,,,80,Transient
,,,,,,,74,Transient
,,,,,,,102,Transient
,,,,,,,61,Transient
,,,,,,,130,Transient
,,,,,,,126.45,Transient-Party
,,,,,,,130,Transient
,,,,,,,45,Transient
,,,,,,,121.5,Transient
,,,,,,,109.125,Transient
,,,,,,,132.5,Transient
,,,,,,,87,Transient
,,,,,,,87,Transient
,,,,,,,148.5,Transient
,,,,,,,245.4,Transient
,,,,,,,425,Transient
,,,,,,,154.78,Transient-Party
,,,,,,,146.78,Transient-Party
,,,,,,,169.3,Transient-Party
,,,,,,,251.64,Transient
,,,,,,,91,Transient
,,,,,,,90.83333333,Transient
,,,,,,,243.3,Transient-Party
,,,,,,,81.07,Transient
,,,,,,,0,Transient
,,,,,,,99,Transient
,,,,,,,93,Transient
,,,,,,,77,Transient
,,,,,,,99,Transient
,,,,,,,173.3333333,Transient
,,,,,,,36.035,Transient
,,,,,,,97.5,Transient
,,,,,,,44.33333333,Transient
,,,,,,,205.5,Transient
,,,,,,,205.5,Transient
,,,,,,,77.25,Group
,,,,,,,139.5,Transient
,,,,,,,139.5,Transient
,,,,,,,139.5,Transient
,,,,,,,93,Transient-Party
,,,,,,,139.5,Transient-Party
,,,,,,,150,Transient
,,,,,,,65.96,Transient
,,,,,,,102.18,Transient
,,,,,,,80,Transient
,,,,,,,124.2,Transient
,,,,,,,123.195,Transient
,,,,,,,84,Transient
,,,,,,,111,Transient
,,,,,,,102,Transient-Party
,,,,,,,83.8,Transient
,,,,,,,93,Group
,,,,,,,111.44,Transient
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,63.5,Transient
,,,,,,,176,Transient
,,,,,,,110,Transient
,,,,,,,270,Transient
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,4,Transient-Party
,,,,,,,124.2,Transient
,,,,,,,4,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,45.5,Transient
,,,,,,,204,Transient-Party
,,,,,,,4,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,120,Transient-Party
,,,,,,,120,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,124,Transient-Party
,,,,,,,204,Transient-Party
,,,,,,,204,Transient-Party
,,,,,,,0,Transient-Party
,,,,,,,258,Transient
,,,,,,,74.8,Transient
,,,,,,,80,Transient
,,,,,,,86,Transient
,,,,,,,36.33333333,Transient
,,,,,,,124.2,Transient
,,,,,,,65.96,Transient
,,,,,,,2,Transient
,,,,,,,83,Transient-Party
,,,,,,,129.28,Transient
,,,,,,,456.4,Transient
,,,,,,,73.005,Transient
,,,,,,,129.28,Transient
,,,,,,,87,Transient
,,,,,,,85,Transient
,,,,,,,126.44,Transient
,,,,,,,134.44,Transient
,,,,,,,39.5,Transient
,,,,,,,79,Transient
,,,,,,,69.5,Transient
,,,,,,,79,Transient
,,,,,,,175.5,Transient
,,,,,,,130,Transient
,,,,,,,130,Transient
,,,,,,,130,Transient
,,,,,,,130,Transient
,,,,,,,304.88,Transient
,,,,,,,86,Transient
,,,,,,,120.2666667,Transient
,,,,,,,53,Transient
,,,,,,,240,Transient
,,,,,,,45.5,Transient
,,,,,,,144.14,Transient
,,,,,,,71.7,Transient
,,,,,,,35.5,Transient-Party
,,,,,,,117.9,Transient
,,,,,,,79,Transient
,,,,,,,86,Transient
,,,,,,,70,Transient-Party
,,,,,,,318,Transient
,,,,,,,79,Transient
,,,,,,,80,Transient
,,,,,,,99,Transient
,,,,,,,162,Transient
,,,,,,,85,Transient
,,,,,,,78.50666667,Transient
,,,,,,,157,Transient
,,,,,,,160,Transient
,,,,,,,97.1,Transient
,,,,,,,66.22,Transient
,,,,,,,67.22,Transient
,,,,,,,66.22,Transient
,,,,,,,45.5,Transient
,,,,,,,162.5,Transient
,,,,,,,152.005,Transient
,,,,,,,152.005,Transient
,,,,,,,69.33333333,Transient
,,,,,,,152.005,Transient
,,,,,,,161.8333333,Transient
,,,,,,,398.75,Transient
,,,,,,,138.2,Transient
,,,,,,,139,Transient
,,,,,,,216.6666667,Transient
,,,,,,,50,Transient
,,,,,,,89,Transient
,,,,,,,132,Transient
,,,,,,,40,Transient
,,,,,,,72,Transient-Party
,,,,,,,222.6666667,Transient
,,,,,,,126.855,Transient
,,,,,,,27.54,Transient
,,,,,,,90,Transient
,,,,,,,91,Transient
,,,,,,,1,Transient
,,,,,,,147.5,Transient
,,,,,,,150,Transient
,,,,,,,102,Transient
,,,,,,,258,Transient-Party
,,,,,,,173.3333333,Transient
,,,,,,,136.995,Transient-Party
,,,,,,,36.66666667,Transient-Party
,,,,,,,36.66666667,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,36.33333333,Transient
,,,,,,,190.375,Transient
,,,,,,,42.33333333,Transient
,,,,,,,123,Transient
,,,,,,,285.39,Transient
,,,,,,,39.5,Transient
,,,,,,,58,Transient
,,,,,,,44.5,Transient
,,,,,,,,Transient
,,,,,,,39.5,Transient
,,,,,,,190.375,Transient
,,,,,,,40,Transient
,,,,,,,139.5,Transient
,,,,,,,79,Transient-Party
,,,,,,,79,Transient-Party
,,,,,,,70.005,Transient
,,,,,,,170,Transient
,,,,,,,109,Transient
,,,,,,,283.5,Transient
,,,,,,,157,Transient
,,,,,,,86.45,Transient
,,,,,,,52.5,Transient
,,,,,,,184.995,Transient
,,,,,,,79,Transient-Party
,,,,,,,79,Transient-Party
,,,,,,,93,Transient
,,,,,,,111,Transient
,,,,,,,128.25,Transient
,,,,,,,79,Transient
,,,,,,,88,Transient-Party
,,,,,,,81,Transient
,,,,,,,79,Transient-Party
,,,,,,,79,Transient-Party
,,,,,,,79,Transient
,,,,,,,96,Transient
,,,,,,,96.33,Transient
,,,,,,,117.75,Transient-Party
,,,,,,,174,Transient-Party
,,,,,,,87,Transient
,,,,,,,287,Transient
,,,,,,,186,Transient
,,,,,,,158,Transient
,,,,,,,76.5,Transient
,,,,,,,62.5,Transient
,,,,,,,42.33333333,Transient
,,,,,,,39.15,Transient
,,,,,,,71,Transient
,,,,,,,45,Transient-Party
,,,,,,,40.5,Transient-Party
,,,,,,,47.5,Transient
,,,,,,,60,Transient
,,,,,,,51,Transient
,,,,,,,45.5,Transient
,,,,,,,45.5,Transient
,,,,,,,80.3,Transient
,,,,,,,84.66666667,Transient
,,,,,,,133.95,Transient
,,,,,,,81,Transient
,,,,,,,79,Transient
,,,,,,,38.25,Transient
,,,,,,,39.5,Transient
,,,,,,,42.75,Transient
,,,,,,,36.4,Transient
,,,,,,,79,Transient
,,,,,,,35.035,Transient
,,,,,,,69.5,Transient-Party
,,,,,,,78.5,Transient-Party
,,,,,,,108,Transient
,,,,,,,79,Transient
,,,,,,,102,Transient
,,,,,,,53,Transient
,,,,,,,39.5,Transient
,,,,,,,102,Transient
,,,,,,,30.415,Transient
,,,,,,,39.5,Transient
,,,,,,,45.5,Transient
,,,,,,,63.5,Transient
,,,,,,,45.5,Transient
,,,,,,,57.5,Transient
,,,,,,,81,Transient
,,,,,,,419.04,Transient
,,,,,,,39.5,Transient
,,,,,,,64,Transient
,,,,,,,53,Transient
,,,,,,,186,Transient
,,,,,,,79,Transient
,,,,,,,79,Transient-Party
,,,,,,,30.415,Transient
,,,,,,,98.28,Transient
,,,,,,,250.32,Transient
,,,,,,,93,Transient
,,,,,,,92.66666667,Transient
,,,,,,,50.25,Transient
,,,,,,,47.5,Transient
,,,,,,,47.5,Transient
,,,,,,,47.5,Transient
,,,,,,,104,Transient
,,,,,,,47.5,Transient
,,,,,,,0,Transient
,,,,,,,127.5,Transient
,,,,,,,63.7725,Transient
,,,,,,,63.7725,Transient
,,,,,,,94.8,Transient-Party
,,,,,,,118.5,Transient-Party
,,,,,,,153,Transient
,,,,,,,130.5,Transient
,,,,,,,58.4,Transient
,,,,,,,121.5,Transient
,,,,,,,41.25,Transient
,,,,,,,0,Transient
,,,,,,,55.7,Transient
,,,,,,,167.7,Transient
,,,,,,,67.5,Transient
,,,,,,,145.5,Transient
,,,,,,,61.005,Transient
,,,,,,,54.5,Transient
,,,,,,,73.005,Transient
,,,,,,,102.18,Transient
,,,,,,,91,Transient
,,,,,,,42.33333333,Transient
,,,,,,,91,Transient
,,,,,,,96,Transient
,,,,,,,82,Transient
,,,,,,,209.5,Transient
,,,,,,,112.2,Transient
,,,,,,,92.625,Transient
,,,,,,,110.4,Transient
,,,,,,,117.45,Transient
,,,,,,,95,Transient
,,,,,,,159.7,Transient
,,,,,,,117.75,Contract
,,,,,,,216,Transient
,,,,,,,138,Transient
,,,,,,,136.5,Transient
,,,,,,,67.5,Transient
,,,,,,,94.815,Transient
,,,,,,,61.005,Transient
,,,,,,,139,Transient
,,,,,,,136.5,Transient
,,,,,,,60.83,Transient
,,,,,,,88.32,Transient
,,,,,,,149.445,Transient
,,,,,,,218,Transient
,,,,,,,0,Transient
,,,,,,,120,Transient
,,,,,,,127.5,Transient
,,,,,,,187,Transient
,,,,,,,136.5,Transient
,,,,,,,65,Transient
,,,,,,,58.005,Transient
,,,,,,,138.3,Transient
,,,,,,,118.5,Transient
,,,,,,,81,Transient
,,,,,,,78.5,Transient
,,,,,,,188.73,Transient
,,,,,,,39.5,Transient
,,,,,,,242.01,Transient
,,,,,,,170,Transient
,,,,,,,81,Transient
,,,,,,,279,Transient
,,,,,,,99.855,Transient
,,,,,,,42.33333333,Transient
,,,,,,,118.5,Transient
,,,,,,,104,Transient
,,,,,,,127,Transient
,,,,,,,136,Transient
,,,,,,,109,Transient
,,,,,,,144.495,Transient
,,,,,,,120,Transient
,,,,,,,185,Transient
,,,,,,,123.495,Transient
,,,,,,,190.5,Transient
,,,,,,,73,Transient
,,,,,,,240,Transient
,,,,,,,190,Transient
,,,,,,,158,Transient
,,,,,,,121.3333333,Transient
,,,,,,,130.5,Transient
,,,,,,,170,Transient
,,,,,,,39.5,Transient
,,,,,,,42.5,Transient-Party
,,,,,,,85,Transient
,,,,,,,85,Transient
,,,,,,,170,Transient
,,,,,,,39.5,Transient-Party
,,,,,,,169.3333333,Transient
,,,,,,,124.2,Transient
,,,,,,,170,Transient
,,,,,,,130.5,Transient-Party
,,,,,,,85,Transient
,,,,,,,237,Transient
,,,,,,,156.6,Transient
,,,,,,,123,Transient
,,,,,,,346,Transient
,,,,,,,0,Transient
,,,,,,,0,Transient
,,,,,,,85,Transient
,,,,,,,123.76,Transient
,,,,,,,130.5,Transient-Party
,,,,,,,69.53,Transient-Party
,,,,,,,69.52,Transient-Party
,,,,,,,117.79,Contract
,,,,,,,90,Transient
,,,,,,,45.5,Transient
,,,,,,,91,Transient-Party
,,,,,,,136,Transient
,,,,,,,39.5,Transient-Party
,,,,,,,36.4,Transient
,,,,,,,162,Transient
,,,,,,,159,Transient
,,,,,,,152.005,Transient
,,,,,,,159,Transient
,,,,,,,174,Transient-Party
,,,,,,,174,Transient-Party
,,,,,,,79,Transient
,,,,,,,144.14,Transient
,,,,,,,40.5,Transient
,,,,,,,57.98,Transient
,,,,,,,158,Transient
,,,,,,,132.44,Transient
,,,,,,,189,Transient
,,,,,,,86,Transient
,,,,,,,66.3,Transient
,,,,,,,87,Transient
,,,,,,,79.33333333,Transient
,,,,,,,88,Transient
,,,,,,,133.14,Transient
,,,,,,,45,Transient
,,,,,,,294,Transient
,,,,,,,212.5,Transient
,,,,,,,96.66666667,Transient
,,,,,,,85,Transient
,,,,,,,79,Transient
,,,,,,,89,Transient
,,,,,,,174,Transient
,,,,,,,149.3333333,Transient
,,,,,,,135,Transient
,,,,,,,120,Transient
,,,,,,,96,Transient
,,,,,,,127,Transient
,,,,,,,234.9,Transient
,,,,,,,117.82,Group
,,,,,,,139.7333333,Transient
,,,,,,,639.04,Transient
,,,,,,,117.82,Group
,,,,,,,42.33333333,Transient
,,,,,,,160,Transient
,,,,,,,352,Transient
,,,,,,,176,Transient
,,,,,,,285,Transient
,,,,,,,440,Transient
,,,,,,,440,Transient
,,,,,,,330,Transient
,,,,,,,160,Transient
,,,,,,,95,Transient
,,,,,,,53,Transient
,,,,,,,183,Transient
,,,,,,,380,Transient
,,,,,,,98.28,Transient
,,,,,,,66.57,Transient
,,,,,,,193.2,Transient
,,,,,,,287.5,Transient
,,,,,,,45.5,Transient-Party
,,,,,,,36.33333333,Transient-Party
,,,,,,,279,Transient
,,,,,,,182,Transient
,,,,,,,217.5,Transient
,,,,,,,70.005,Transient
,,,,,,,93,Transient
,,,,,,,39.5,Transient-Party
,,,,,,,39.5,Transient-Party
,,,,,,,136.5,Transient-Party
,,,,,,,39.5,Transient
,,,,,,,79,Transient
,,,,,,,141.3333333,Transient
,,,,,,,0,Transient
,,,,,,,89,Transient
,,,,,,,116,Transient
,,,,,,,217,Transient
,,,,,,,322.5,Transient-Party
,,,,,,,273,Transient
,,,,,,,136.5,Transient-Party
,,,,,,,322.5,Transient-Party
,,,,,,,175.5,Transient
,,,,,,,118.5,Transient
,,,,,,,191.6666667,Transient
,,,,,,,127.5,Transient
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,45.5,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,202.05,Transient
,,,,,,,80,Transient-Party
,,,,,,,80,Transient-Party
,,,,,,,212.5,Transient
,,,,,,,80,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,72.1,Transient-Party
,,,,,,,81,Transient-Party
,,,,,,,72.1,Transient-Party
,,,,,,,170,Transient-Party
,,,,,,,40,Transient-Party
,,,,,,,273,Transient
,,,,,,,45.5,Transient-Party
,,,,,,,33.5,Transient-Party
